시설ID,시도,시군구,품목명,품종,재배면적,시설유형,재배형태,단동/연동 구분,수집일,외부온도,외부습도,외부 일사량,외부풍향,외부풍속,외부강우,강우감지,내부온도,내부습도,내부CO2,내부 일사량,토양EC,토양PH,지온,지습,(양액)총배액,(양액)총급액,(양액)배액PH,(양액)공급PH,(양액)배액EC,(양액)공급EC,(양액)지온,(양액)지습,배기팬작동여부,CO2발생장치작동여부,보광등작동여부,난방기작동상태,난방기작동여부,유동팬작동상태,유동팬작동여부,보온커튼작동상태,보온커튼작동여부,차광커튼작동상태,차광커튼작동여부,우측삼중측창 작동여부,좌측삼중측창 작동여부,우측이중측창 작동여부,좌측이중측창 작동여부,우측일중측창 개도,우측일중측창 온도폭,우측일중측창 설정온도,우측일중측창 작동여부,우측일중측창 작동상태,좌측일중측창 개도,좌측일중측창 온도폭,좌측일중측창 설정온도,좌측일중측창 작동여부,좌측일중측창 작동상태,측창,우측이중천창 작동여부,좌측이중천창 작동여부,우측일중천창 개도,우측일중천창 온도폭,우측일중천창 설정온도,우측일중천창 작동여부,우측일중천창 작동상태,좌측일중천창 개도,좌측일중천창 온도폭,좌측일중천창 설정온도,좌측일중천창 작동여부,좌측일중천창 작동상태,천창,조사일,주차,생장길이,화방높이,줄기직경,엽장,엽폭,엽수,개화군,착과군,열매수,최종화방차수
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-15 15:00:00,8,,443,0,5,,0,15,28,316,,,,22,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,5,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-15 16:00:00,7,,250,0,3,,0,13,29,311,,,,19,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,6,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-15 17:00:00,5,,33,0,3,,0,11,30,299,,,,17,,,,,,,,,96,,,,,,,,,,49,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-15 18:00:00,2,,0,0,1,,0,10,31,357,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-15 19:00:00,1,,0,0,0,,0,10,31,412,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-15 20:00:00,0,,0,0,0,,0,9,30,454,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-15 21:00:00,0,,0,0,1,,0,9,31,492,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-15 22:00:00,0,,0,0,3,,0,9,31,529,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-15 23:00:00,-1,,0,0,4,,0,9,31,561,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 00:00:00,-1,,0,0,3,,0,9,31,584,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 01:00:00,-2, ,0,0,1,,0,9,30,606,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 02:00:00,-2,,0,0,1,,0,9,31,632,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 03:00:00,-2,,0,0,1,,0,9,31,656,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 04:00:00,-4,,0,0,0,,0,9,31,680,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 05:00:00,-5,,0,0,0,,0,9,31,707,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 06:00:00,-6,,0,0,0,,0,9,31,734,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 07:00:00,-6,,0,0,0,,0,9,31,759,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 08:00:00,-4,,74,0,1,,0,9,31,773,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 09:00:00,0,,281,0,1,,0,11,31,683,,,,16,,,,,,,,,96,,,,,,,,,,88,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 10:00:00,1,,396,0,1,,0,14,28,421,,,,21,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,12,,,,,12,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 11:00:00,3,,523,0,1,,0,14,26,352,,,,21,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,18,,,,,16,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 12:00:00,4,,582,0,1,,0,15,27,341,,,,23,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,20,,,,,10,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 13:00:00,5,,596,0,1,,0,15,26,349,,,,23,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,14,,,,,14,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 14:00:00,6,,347,0,2,,0,15,29,302,,,,22,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,5,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 15:00:00,6,,278,0,2,,0,15,30,252,,,,22,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 16:00:00,5,,179,0,2,,0,13,29,277,,,,19,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 17:00:00,3,,13,0,3,,0,11,31,275,,,,16,,,,,,,,,96,,,,,,,,,,21,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 18:00:00,0,,0,0,2,,0,11,31,339,,,,16,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 19:00:00,-1,,0,0,4,,0,10,31,400,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 20:00:00,-2,,0,0,2,,0,9,31,455,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 21:00:00,-3,,0,0,0,,0,9,30,500,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 22:00:00,-2,,0,0,3,,0,9,30,541,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-16 23:00:00,-3,,0,0,3,,0,9,31,579,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 00:00:00,-3,,0,0,1,,0,9,31,608,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 01:00:00,-4,,0,0,3,,0,9,30,634,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 02:00:00,-4,,0,0,3,,0,9,31,662,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 03:00:00,-4,,0,0,2,,0,9,31,684,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 04:00:00,-5,,0,0,2,,0,9,31,705,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 05:00:00,-5,,0,0,2,,0,9,31,725,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 06:00:00,-6,,0,0,2,,0,9,31,744,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 07:00:00,-6,,0,0,3,,0,9,31,763,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 08:00:00,-5,,64,0,3,,0,9,31,767,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 09:00:00,-4,,295,0,3,,0,10,30,678,,,,15,,,,,,,,,96,,,,,,,,,,89,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 10:00:00,-3,,442,0,4,,0,13,28,402,,,,20,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,2,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 11:00:00,-2,,511,0,4,,0,14,27,312,,,,21,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,5,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 12:00:00,-2,,572,0,6,,0,15,27,304,,,,22,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,4,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 13:00:00,-1,,610,0,5,,0,15,27,311,,,,22,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,7,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 14:00:00,-1,,557,0,5,,0,15,29,249,,,,23,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 15:00:00,-2,,477,0,3,,0,14,29,220,,,,22,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 16:00:00,-2,,263,0,3,,0,12,29,227,,,,17,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 17:00:00,-3,,35,0,3,,0,9,30,254,,,,14,,,,,,,,,96,,,,,,,,,,32,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 18:00:00,-4,,0,0,4,,0,9,31,344,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 19:00:00,-5,,0,0,3,,0,9,31,428,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 20:00:00,-5,,0,0,2,,0,9,31,489,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 21:00:00,-5,,0,0,3,,0,9,30,532,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 22:00:00,-6,,0,0,3,,0,9,31,566,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-17 23:00:00,-6,,0,0,2,,0,9,31,596,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 00:00:00,-6,,0,0,1,,0,9,30,614,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 01:00:00,-7,,0,0,1,,0,9,31,630,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 02:00:00,-7,,0,0,1,,0,9,31,646,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 03:00:00,-8,,0,0,0,,0,9,30,663,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 04:00:00,-9,,0,0,0,,0,9,30,678,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 05:00:00,-10,,0,0,0,,0,9,31,693,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 06:00:00,-10,,0,0,0,,0,8,31,705,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 07:00:00,-11,,0,0,0,,0,9,31,716,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 08:00:00,-7,,69,0,1,,0,9,31,719,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 09:00:00,-5,,282,0,1,,0,10,31,668,,,,15,,,,,,,,,96,,,,,,,,,,72,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 10:00:00,-3,,466,0,2,,0,14,29,396,,,,21,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,9,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 11:00:00,-2,,562,0,2,,0,14,28,322,,,,21,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,14,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 12:00:00,-1,,609,0,2,,0,15,28,331,,,,23,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,14,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 13:00:00,0,,623,0,2,,0,15,27,349,,,,22,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,20,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 14:00:00,0,,635,0,1,,0,15,28,327,,,,22,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,3,,,,,13,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 15:00:00,1,,473,0,3,,0,15,29,273,,,,23,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 16:00:00,1,,242,0,2,,0,13,30,243,,,,20,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,1,,,,,3,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 17:00:00,0,,41,0,1,,0,11,30,237,,,,16,,,,,,,,,96,,,,,,,,,,52,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 18:00:00,-1,,0,0,1,,0,10,30,296,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 19:00:00,-2,,0,0,1,,0,9,31,347,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 20:00:00,-3,,0,0,1,,0,9,31,393,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 21:00:00,-4,,0,0,0,,0,9,31,439,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 22:00:00,-4,,0,0,1,,0,9,31,481,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-18 23:00:00,-6,,0,0,0,,0,9,30,518,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-02-18,10주차,37,35,10,48,50,13,5,4,14,6
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-19 00:00:00,-7,,0,0,0,,0,8,31,553,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-19 01:00:00,-7,,0,0,0,,0,8,31,586,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-19 02:00:00,-8,,0,0,0,,0,9,30,617,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-19 03:00:00,-8,,0,0,0,,0,9,30,649,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-19 04:00:00,-9,,0,0,0,,0,9,30,677,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-19 05:00:00,-9,,0,0,0,,0,9,31,705,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-19 06:00:00,-9,,0,0,1,,0,9,31,731,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-19 07:00:00,-9,,0,0,1,,0,9,31,752,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-02-19 08:00:00,-6,,137,0,0,,0,9,31,769,,,,14,,,,,,,,,96,,,,,,,,,,10,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
