시설ID,시도,시군구,품목명,품종,재배면적,시설유형,재배형태,단동/연동 구분,수집일,외부온도,외부습도,외부 일사량,외부풍향,외부풍속,외부강우,강우감지,내부온도,내부습도,내부CO2,내부 일사량,토양EC,토양PH,지온,지습,(양액)총배액,(양액)총급액,(양액)배액PH,(양액)공급PH,(양액)배액EC,(양액)공급EC,(양액)지온,(양액)지습,배기팬작동여부,CO2발생장치작동여부,보광등작동여부,난방기작동상태,난방기작동여부,유동팬작동상태,유동팬작동여부,보온커튼작동상태,보온커튼작동여부,차광커튼작동상태,차광커튼작동여부,우측삼중측창 작동여부,좌측삼중측창 작동여부,우측이중측창 작동여부,좌측이중측창 작동여부,우측일중측창 개도,우측일중측창 온도폭,우측일중측창 설정온도,우측일중측창 작동여부,우측일중측창 작동상태,좌측일중측창 개도,좌측일중측창 온도폭,좌측일중측창 설정온도,좌측일중측창 작동여부,좌측일중측창 작동상태,측창,우측이중천창 작동여부,좌측이중천창 작동여부,우측일중천창 개도,우측일중천창 온도폭,우측일중천창 설정온도,우측일중천창 작동여부,우측일중천창 작동상태,좌측일중천창 개도,좌측일중천창 온도폭,좌측일중천창 설정온도,좌측일중천창 작동여부,좌측일중천창 작동상태,천창,조사일,주차,생장길이,화방높이,줄기직경,엽장,엽폭,엽수,개화군,착과군,열매수,최종화방차수
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 00:00:00,,,,,,,,,,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 01:00:00,,,,,,,,,,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 02:00:00,,,,,,,,,,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 03:00:00,,,,,,,,,,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 04:00:00,,,,,,,,,,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 05:00:00,,,,,,,,,,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 06:00:00,,,,,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 07:00:00,,,,,,,,,,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 08:00:00,,,,,,,,,,607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 09:00:00,,,,,,,,,,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 10:00:00,,,,,,,,,,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 11:00:00,,,,,,,,,,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 12:00:00,,,,,,,,,,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 13:00:00,,,,,,,,,,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 14:00:00,,,,,,,,,,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 15:00:00,,,,,,,,,,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 16:00:00,,,,,,,,,,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 17:00:00,,,,,,,,,,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 18:00:00,,,,,,,,,,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 19:00:00,,,,,,,,,,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 20:00:00,,,,,,,,,,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 21:00:00,,,,,,,,,,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 22:00:00,,,,,,,,,,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-28 23:00:00,,,,,,,,,,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 00:00:00,,,,,,,,,,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 01:00:00,,,,,,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 02:00:00,,,,,,,,,,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 03:00:00,,,,,,,,,,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 04:00:00,,,,,,,,,,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 05:00:00,,,,,,,,,,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 06:00:00,,,,,,,,,,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 07:00:00,,,,,,,,,,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 08:00:00,,,,,,,,,,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 09:00:00,,,,,,,,,,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 10:00:00,,,,,,,,,,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 11:00:00,,,,,,,,,,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 12:00:00,,,,,,,,,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 13:00:00,,,,,,,,,,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 14:00:00,,,,,,,,,,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 15:00:00,,,,,,,,,,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 16:00:00,,,,,,,,,,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 17:00:00,,,,,,,,,,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 18:00:00,,,,,,,,,,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 19:00:00,,,,,,,,,,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 20:00:00,,,,,,,,,,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 21:00:00,,,,,,,,,,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 22:00:00,,,,,,,,,,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-29 23:00:00,,,,,,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-01-29,2주차,0,0,4,17,4,5,1,0,0,1
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 00:00:00,,,,,,,,,,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 01:00:00,,,,,,,,,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 02:00:00,,,,,,,,,,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 03:00:00,,,,,,,,,,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 04:00:00,,,,,,,,,,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 05:00:00,,,,,,,,,,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 06:00:00,,,,,,,,,,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 07:00:00,,,,,,,,,,564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 08:00:00,,,,,,,,,,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 09:00:00,,,,,,,,,,563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 10:00:00,,,,,,,,,,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 11:00:00,,,,,,,,,,554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 12:00:00,,,,,,,,,,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 13:00:00,,,,,,,,,,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 14:00:00,,,,,,,,,,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 15:00:00,,,,,,,,,,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 16:00:00,,,,,,,,,,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 17:00:00,,,,,,,,,,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 18:00:00,,,,,,,,,,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 19:00:00,,,,,,,,,,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 20:00:00,,,,,,,,,,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 21:00:00,,,,,,,,,,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 22:00:00,,,,,,,,,,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-30 23:00:00,-1,83,21,294,0,1,,13,96,553,,1,,14,19,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 00:00:00,-1,84,16,294,0,1,,13,95,578,,1,,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 01:00:00,-2,84,26,295,0,1,,13,95,573,,1,,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 02:00:00,-1,85,25,69,0,1,,13,95,576,,1,,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 03:00:00,-1,85,23,108,0,1,,13,95,578,,1,,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 04:00:00,-1,86,23,117,0,1,,14,95,580,,1,,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 05:00:00,-2,87,23,68,0,1,,13,95,584,,1,,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 06:00:00,-2,88,21,60,1,1,,14,94,582,,1,,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 07:00:00,-2,86,32,60,1,1,,13,94,586,,1,,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 08:00:00,-1,82,102,65,0,1,,13,96,592,,1,,13,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 09:00:00,2,75,242,61,1,1,,17,87,588,,1,,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 10:00:00,6,65,322,62,1,1,,21,64,566,,1,,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 11:00:00,9,50,387,82,1,1,,26,60,550,,1,,24,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 12:00:00,12,48,549,97,2,1,,31,34,551,,1,,28,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 13:00:00,13,49,561,97,2,1,,32,25,564,,1,,29,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 14:00:00,13,52,401,97,3,1,,34,32,565,,1,,31,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 15:00:00,12,55,216,119,2,1,,28,53,536,,1,,26,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 16:00:00,11,56,109,107,2,1,,24,78,521,,1,,24,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 17:00:00,11,59,54,104,1,1,,20,91,542,,1,,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 18:00:00,9,64,23,96,0,1,,18,95,574,,1,,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 19:00:00,8,71,25,75,1,1,,17,96,573,,1,,18,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 20:00:00,6,75,21,64,0,1,,16,97,570,,1,,17,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 21:00:00,7,77,21,84,0,0,,16,97,577,,1,,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 22:00:00,7,82,25,88,0,0,,16,97,590,,1,,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-01-31 23:00:00,7,84,25,104,0,0,,16,97,600,,1,,16,20,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
